Geography,Year,Sex,Age,Drug Type,Dispensation Rate,Total Dispensation,Unique Dispensation,Total Population,Standard Error,Standard Score,Alberta Rate
Z2,2016,M,20to24,MACROLIDES,51.161042771,3086.0,2672.0,52227.238838000005,0.9897400874,1.1241457534000001,50.048430655
Z2,2016,M,20to24,NITROFURAN DERIVATIVES,0.9573548423,91.0,50.0,52227.238838000005,0.1353904202,0.0448476373,0.9512829018
Z2,2016,M,20to24,OTHER CEPHALOSPORINS,0.0,0.0,0.0,52227.238838000005,0.038291261,0.0,0.0
Z2,2016,M,20to24,POLYMYXINS,0.0,0.0,0.0,52227.238838000005,0.038291261,0.0,0.0
Z2,2016,M,20to24,SECOND-G-CEPHALOSPORINS,4.0591845313,227.0,212.0,52227.238838000005,0.2787859382,0.0275390366,4.0515070351
Z2,2016,M,20to24,STEROID ANTIBACTERIALS,0.0,0.0,0.0,52227.238838000005,0.038291261,0.0,0.0
Z2,2016,M,20to24,STREPTOMYCIN,0.0,0.0,0.0,52227.238838000005,0.038291261,0.0,0.0
Z2,2016,M,20to24,TETRACYCLINES,23.148840086,2142.0,1209.0,52227.238838000005,0.6657575257000001,0.5496847749,22.782883311000003
Z2,2016,M,20to24,THIRD-G-CEPHALOSPORINS,2.3550929120000004,145.0,123.0,52227.238838000005,0.2123515766,-4.765860236,3.3671308467000003
Z2,2016,M,20to24,TRIMETHOPRIM AND DERIVATIVES,0.1148825811,13.0,6.0,52227.238838000005,0.0469006173,-1.7822049750000002,0.1984690946
Z2,2016,BOTH,25to29,ANY ANTIMICROBIALS,270.46611407000006,56441.0,34307.0,126843.98605,1.4602307512000001,-12.35353019,288.50511874
Z2,2016,BOTH,25to29,BETA-L-PENICILLIN,91.387856541,13815.0,11592.0,126843.98605,0.8488076891,-6.235358694,96.680476944
Z2,2016,BOTH,25to29,BETA-L-RESISTANT-PENICILLIN,2.3729938594,330.0,301.0,126843.98605,0.1367770922,-10.05642479,3.7484823994000003
Z2,2016,BOTH,25to29,BETA-L-SENSITIVE-PENICILLIN,17.399327069,2435.0,2207.0,126843.98605,0.37036614860000006,-4.928677941,19.224742536000004
Z2,2016,BOTH,25to29,COMBINATION PENICILLIN,23.06770775,3248.0,2926.0,126843.98605,0.4264491761,-17.01631118,30.324299633
Z2,2016,BOTH,25to29,COMBINATION SULFONAMIDES & TRIMETHORPIM,9.799439758400002,1901.0,1243.0,126843.98605,0.277949363,-7.591153457,11.909396027
Z2,2016,BOTH,25to29,FIRST-G-CEPHALOSPORINS,40.530104423,6115.0,5141.0,126843.98605,0.5652673753999999,-4.304231676,42.96314616600001
Z2,2016,BOTH,25to29,FLUOROQUINOLONES,31.55056952,4587.0,4002.0,126843.98605,0.49873363800000003,-8.501818538,35.790712409
Z2,2016,BOTH,25to29,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,126843.98605,0.0157669039,0.0,0.0
Z2,2016,BOTH,25to29,GLYCOPEPTIDE ANTIBACTERIALS,0.1497903101,47.0,19.0,126843.98605,0.0343642539,1.8463135861,0.0863431212
Z2,2016,BOTH,25to29,IMIDAZOLE DERIVATIVES,3.2717357198,445.0,415.0,126843.98605,0.16060319,0.4055388918,3.2066048802
Z2,2016,BOTH,25to29,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,126843.98605,0.0157669039,0.0,0.0
Z2,2016,BOTH,25to29,LINCOSAMIDES,10.903157833,1624.0,1383.0,126843.98605,0.2931846367,-21.752080440000004,17.280533634999998
Z2,2016,BOTH,25to29,MACROLIDES,68.328032491,10003.0,8667.0,126843.98605,0.7339466915,1.7130555026000003,67.070741073
Z2,2016,BOTH,25to29,NITROFURAN DERIVATIVES,29.106622356000003,4496.0,3692.0,126843.98605,0.4790280723,1.9331101064,28.180608348
Z2,2016,BOTH,25to29,OTHER AMINOGLYCOSIDES,0.1497903101,64.0,19.0,126843.98605,0.0343642539,0.719982219,0.1250486583
Z2,2016,BOTH,25to29,OTHER ANTIBACTERIALS,1.7974837208000003,267.0,228.0,126843.98605,0.1190412675,-2.308033119,2.0722349086
Z2,2016,BOTH,25to29,OTHER CEPHALOSPORINS,0.0,0.0,0.0,126843.98605,0.0157669039,0.0,0.0
Z2,2016,BOTH,25to29,SECOND-G-CEPHALOSPORINS,4.91154543,667.0,623.0,126843.98605,0.1967769125,-2.214555459,5.3473188159000005
Z2,2016,BOTH,25to29,STEROID ANTIBACTERIALS,0.0,0.0,0.0,126843.98605,0.0157669039,0.0,0.0
Z2,2016,BOTH,25to29,STREPTOMYCIN,0.0,0.0,0.0,126843.98605,0.0157669039,0.0,0.0
Z2,2016,BOTH,25to29,TETRACYCLINES,28.531112217,5899.0,3619.0,126843.98605,0.47426864170000005,-0.6671794850000001,28.847534525
Z2,2016,BOTH,25to29,THIRD-G-CEPHALOSPORINS,3.5003630352,501.0,444.0,126843.98605,0.1661198781,-38.54023873,9.9026627961
Z2,2016,BOTH,25to29,TRIMETHOPRIM AND DERIVATIVES,0.32323172170000003,58.0,41.0,126843.98605,0.0504803139,-0.6155431230000001,0.35430453180000004
Z2,2016,F,25to29,ANY ANTIMICROBIALS,352.73972629,37633.0,21936.0,62187.495099,2.3816374726000005,-10.75512143,378.35452651
Z2,2016,F,25to29,BETA-L-PENICILLIN,116.34171771000001,8706.0,7235.0,62187.495099,1.3677798576,-6.1476915110000006,124.75040633
Z2,2016,F,25to29,BETA-L-RESISTANT-PENICILLIN,2.9105529932000005,198.0,181.0,62187.495099,0.2163397002,-8.646022835,4.7810309815
Z2,2016,F,25to29,BETA-L-SENSITIVE-PENICILLIN,21.644222811000002,1486.0,1346.0,62187.495099,0.5899557877,-4.344100265,24.207049905
Z2,2016,F,25to29,COMBINATION PENICILLIN,28.092464526,1923.0,1747.0,62187.495099,0.6721146916,-14.83519075,38.06341418
Z2,2016,F,25to29,COMBINATION SULFONAMIDES & TRIMETHORPIM,15.051257468,1312.0,936.0,62187.495099,0.49196574060000003,-7.3520229200000005,18.668200868000003
Z2,2016,F,25to29,FIRST-G-CEPHALOSPORINS,48.675380721,3588.0,3027.0,62187.495099,0.8847145029000001,-3.3607546150000003,51.648689069
Z2,2016,F,25to29,FLUOROQUINOLONES,46.327641842000006,3319.0,2881.0,62187.495099,0.8631148033,-7.756763639,53.022619364
Z2,2016,F,25to29,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,62187.495099,0.0321587381,0.0,0.0
Z2,2016,F,25to29,GLYCOPEPTIDE ANTIBACTERIALS,0.2251256459,20.0,14.0,62187.495099,0.0601673597,2.0008616913,0.10473908080000001
Z2,2016,F,25to29,IMIDAZOLE DERIVATIVES,6.0462316323,398.0,376.0,62187.495099,0.3118105883,0.3626264356000001,5.9331608701
Z2,2016,F,25to29,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,62187.495099,0.0321587381,0.0,0.0
Z2,2016,F,25to29,LINCOSAMIDES,13.700503592,998.0,852.0,62187.495099,0.469371519,-17.317525110000002,21.828856659
Z2,2016,F,25to29,MACROLIDES,84.791966482,6154.0,5273.0,62187.495099,1.1676853239,0.5615202912,84.13628747800001
Z2,2016,F,25to29,NITROFURAN DERIVATIVES,58.130657848,4402.0,3615.0,62187.495099,0.9668321576000001,1.0009640491,57.162893616
Z2,2016,F,25to29,OTHER AMINOGLYCOSIDES,0.1608040328,23.0,10.0,62187.495099,0.0508507001,0.8602183874,0.1170613256
Z2,2016,F,25to29,OTHER ANTIBACTERIALS,3.6180907374,256.0,225.0,62187.495099,0.2412060492,-2.548030419,4.232691088
Z2,2016,F,25to29,OTHER CEPHALOSPORINS,0.0,0.0,0.0,62187.495099,0.0321587381,0.0,0.0
Z2,2016,F,25to29,POLYMYXINS,0.0,0.0,0.0,62187.495099,0.0321587381,0.0,0.0
Z2,2016,F,25to29,SECOND-G-CEPHALOSPORINS,6.4000005044,427.0,398.0,62187.495099,0.3208030378,-2.4626616390000002,7.1900298394
Z2,2016,F,25to29,STEROID ANTIBACTERIALS,0.0,0.0,0.0,62187.495099,0.0321587381,0.0,0.0
Z2,2016,F,25to29,STREPTOMYCIN,0.0,0.0,0.0,62187.495099,0.0321587381,0.0,0.0
Z2,2016,F,25to29,TETRACYCLINES,40.361812226000005,4109.0,2510.0,62187.495099,0.8056265994,-0.030218836,40.386157324
Z2,2016,F,25to29,THIRD-G-CEPHALOSPORINS,5.0492466291,351.0,314.0,62187.495099,0.2849454721,-42.00022324,17.017020066
Z2,2016,F,25to29,TRIMETHOPRIM AND DERIVATIVES,0.6271357278,47.0,39.0,62187.495099,0.1004220863,-0.01293298,0.6284344847000001
Z2,2016,M,25to29,ANY ANTIMICROBIALS,191.33423139,18808.0,12371.0,64656.490949,1.7202448750000001,-7.642511463000001,204.48122256
Z2,2016,M,25to29,BETA-L-PENICILLIN,67.386892422,5109.0,4357.0,64656.490949,1.0208963455,-2.9813096540000004,70.430500553
Z2,2016,M,25to29,BETA-L-RESISTANT-PENICILLIN,1.8559621507000001,132.0,120.0,64656.490949,0.1694253893,-5.470953302000001,2.7828805438
Z2,2016,M,25to29,BETA-L-SENSITIVE-PENICILLIN,13.316528431,949.0,861.0,64656.490949,0.45382607490000004,-2.752026927,14.56547001
Z2,2016,M,25to29,CARBAPENEMS,0.0,0.0,0.0,64656.490949,0.030930789,-0.18627579900000002,0.0057616574
Z2,2016,M,25to29,COMBINATION PENICILLIN,18.234828131,1325.0,1179.0,64656.490949,0.5310614437,-9.136670137,23.086961364
Z2,2016,M,25to29,COMBINATION SULFONAMIDES & TRIMETHORPIM,4.748169835600001,589.0,307.0,64656.490949,0.2709923661,-3.102072186,5.5888077173
Z2,2016,M,25to29,FIRST-G-CEPHALOSPORINS,32.695866555,2527.0,2114.0,64656.490949,0.7111158533,-3.016211743,34.840742543000005
Z2,2016,M,25to29,FLUOROQUINOLONES,17.337779758,1268.0,1121.0,64656.490949,0.5178341354,-4.515500701,19.676060159000002
Z2,2016,M,25to29,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,64656.490949,0.030930789,0.0,0.0
Z2,2016,M,25to29,IMIDAZOLE DERIVATIVES,0.6031876990000001,47.0,39.0,64656.490949,0.0965873326,-0.5553652609999999,0.6568289482
Z2,2016,M,25to29,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,64656.490949,0.030930789,0.0,0.0
Z2,2016,M,25to29,LINCOSAMIDES,8.212632516900001,626.0,531.0,64656.490949,0.35639789460000004,-13.50870763,13.027107473
Z2,2016,M,25to29,MACROLIDES,52.49279616300001,3849.0,3394.0,64656.490949,0.901039413,1.53282197,51.111663155
Z2,2016,M,25to29,MONOBACTAMS,0.0,0.0,0.0,64656.490949,0.030930789,-0.18627579900000002,0.0057616574
Z2,2016,M,25to29,NITROFURAN DERIVATIVES,1.1909090467,94.0,77.0,64656.490949,0.1357166815,0.8361470683000001,1.0774299414
Z2,2016,M,25to29,OTHER AMINOGLYCOSIDES,0.1391971613,41.0,9.0,64656.490949,0.0463990538,0.14394776680000002,0.1325181211
Z2,2016,M,25to29,OTHER CEPHALOSPORINS,0.0,0.0,0.0,64656.490949,0.030930789,0.0,0.0
Z2,2016,M,25to29,SECOND-G-CEPHALOSPORINS,3.4799290326000003,240.0,225.0,64656.490949,0.23199526880000002,-0.6213639540000001,3.6240825301
Z2,2016,M,25to29,STEROID ANTIBACTERIALS,0.0,0.0,0.0,64656.490949,0.030930789,0.0,0.0
Z2,2016,M,25to29,STREPTOMYCIN,0.0,0.0,0.0,64656.490949,0.030930789,0.0,0.0
Z2,2016,M,25to29,TETRACYCLINES,17.152183543000003,1790.0,1109.0,64656.490949,0.5150550412,-1.7568042310000003,18.057034419
Z2,2016,M,25to29,THIRD-G-CEPHALOSPORINS,2.0106256633,150.0,130.0,64656.490949,0.1763435362,-7.02577004,3.2495747964
Z2,2016,BOTH,30to34,ANY ANTIMICROBIALS,289.49294266000004,68269.0,40768.0,140825.54008,1.4337660009000002,-10.640306800000001,304.74865279
Z2,2016,BOTH,30to34,BETA-L-PENICILLIN,104.10753612,17707.0,14661.0,140825.54008,0.8598058019,-1.639938114,105.51756442
Z2,2016,BOTH,30to34,BETA-L-RESISTANT-PENICILLIN,2.9256056803000003,448.0,412.0,140825.54008,0.1441342467,-7.734701571,4.0404410644
Z2,2016,BOTH,30to34,BETA-L-SENSITIVE-PENICILLIN,18.455459134,2841.0,2599.0,140825.54008,0.36201095590000004,-4.002967651,19.90457728
Z2,2016,BOTH,30to34,CARBAPENEMS,0.0639088619,20.0,9.0,140825.54008,0.021302954,0.8911381235,0.0449249875
Z2,2016,BOTH,30to34,COMBINATION PENICILLIN,26.728106264000004,4255.0,3764.0,140825.54008,0.43565568120000003,-18.270391189999998,34.687705983
Z2,2016,BOTH,30to34,COMBINATION SULFONAMIDES & TRIMETHORPIM,9.721248000900001,2117.0,1369.0,140825.54008,0.2627364325,-9.327278217,12.171863804000001
Z2,2016,BOTH,30to34,FIRST-G-CEPHALOSPORINS,42.960957199000006,7348.0,6050.0,140825.54008,0.5523269848,-2.600201963,44.39711890900001
Z2,2016,BOTH,30to34,FLUOROQUINOLONES,32.728438303000004,5452.0,4609.0,140825.54008,0.4820831239,-11.332935,38.191855009
Z2,2016,BOTH,30to34,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,140825.54008,0.0142015659,0.0,0.0
Z2,2016,BOTH,30to34,GLYCOPEPTIDE ANTIBACTERIALS,0.2698374171,96.0,38.0,140825.54008,0.0437734093,3.0854908677,0.1347749625
Z2,2016,BOTH,30to34,IMIDAZOLE DERIVATIVES,2.8474948491000003,423.0,401.0,140825.54008,0.142197107,0.1408498943,2.8274664016
Z2,2016,BOTH,30to34,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,140825.54008,0.0142015659,0.0,0.0
Z2,2016,BOTH,30to34,LINCOSAMIDES,11.31896955,1913.0,1594.0,140825.54008,0.2835063124,-25.85662319,18.649485441000003
Z2,2016,BOTH,30to34,MACROLIDES,73.090435116,12100.0,10293.0,140825.54008,0.7204263034,-1.6053414190000002,74.2469653
Z2,2016,BOTH,30to34,NITROFURAN DERIVATIVES,25.471231979000002,4400.0,3587.0,140825.54008,0.4252891106,-0.095335864,25.511777284
Z2,2016,BOTH,30to34,OTHER AMINOGLYCOSIDES,0.1349187086,54.0,19.0,140825.54008,0.0309524745,0.45821230230000004,0.12073590390000001
Z2,2016,BOTH,30to34,OTHER ANTIBACTERIALS,1.9811747204,325.0,279.0,140825.54008,0.118609828,-0.22266838700000002,2.0075853795
Z2,2016,BOTH,30to34,OTHER CEPHALOSPORINS,0.0,0.0,0.0,140825.54008,0.0142015659,0.0,0.0
Z2,2016,BOTH,30to34,SECOND-G-CEPHALOSPORINS,5.3896473577,836.0,759.0,140825.54008,0.1956318052,-4.786299678,6.3259998041
Z2,2016,BOTH,30to34,STEROID ANTIBACTERIALS,0.0,0.0,0.0,140825.54008,0.0142015659,0.0,0.0
Z2,2016,BOTH,30to34,STREPTOMYCIN,0.0,0.0,0.0,140825.54008,0.0142015659,0.0,0.0
Z2,2016,BOTH,30to34,TETRACYCLINES,32.245571346000006,7212.0,4541.0,140825.54008,0.478513644,3.0702302978,30.776424258000002
Z2,2016,BOTH,30to34,THIRD-G-CEPHALOSPORINS,3.7564208857000003,637.0,529.0,140825.54008,0.1633226472,-32.134130750000004,9.0046521846
Z2,2016,BOTH,30to34,TRIMETHOPRIM AND DERIVATIVES,0.24853446310000002,70.0,35.0,140825.54008,0.0420099918,-1.4359637660000002,0.30885928910000005
Z2,2016,F,30to34,ANY ANTIMICROBIALS,360.02738925,44147.0,25253.0,70141.885739,2.2655781723,-8.653213489999999,379.63192086000004
Z2,2016,F,30to34,BETA-L-PENICILLIN,127.41316983,10941.0,8937.0,70141.885739,1.3477782433,-1.6335401520000001,129.61481971
Z2,2016,F,30to34,BETA-L-RESISTANT-PENICILLIN,3.9348813778000005,292.0,276.0,70141.885739,0.23685202570000002,-5.1963296670000005,5.165642585700001
Z2,2016,F,30to34,BETA-L-SENSITIVE-PENICILLIN,21.727388478,1688.0,1524.0,70141.885739,0.5565639158,-3.4504744470000004,23.647798047000002
Z2,2016,F,30to34,CARBAPENEMS,0.0997977161,14.0,7.0,70141.885739,0.0377199912,0.9812011878,0.062786816
Z2,2016,F,30to34,COMBINATION PENICILLIN,31.179657874,2488.0,2187.0,70141.885739,0.6667253284000001,-15.978821830000001,41.833143106
Z2,2016,F,30to34,COMBINATION SULFONAMIDES & TRIMETHORPIM,14.185532503000001,1364.0,995.0,70141.885739,0.4497116132,-8.856095242,18.168221382000002
Z2,2016,F,30to34,FIRST-G-CEPHALOSPORINS,50.925348846000006,4336.0,3572.0,70141.885739,0.852075911,-0.911585622,51.702088996
Z2,2016,F,30to34,FLUOROQUINOLONES,42.884504292,3564.0,3008.0,70141.885739,0.7819184817000001,-11.685651240000002,52.021730968
Z2,2016,F,30to34,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,70141.885739,0.0285120072,0.0,0.0
Z2,2016,F,30to34,GLYCOPEPTIDE ANTIBACTERIALS,0.3421635981,61.0,24.0,70141.885739,0.069843852,2.2838236727,0.1826525555
Z2,2016,F,30to34,IMIDAZOLE DERIVATIVES,4.875831272500001,354.0,342.0,70141.885739,0.2636547594,0.2646866897,4.806045367
Z2,2016,F,30to34,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,70141.885739,0.0285120072,0.0,0.0
Z2,2016,F,30to34,LINCOSAMIDES,13.344380325000001,1132.0,936.0,70141.885739,0.4361747159,-20.102024160000003,22.112375002
Z2,2016,F,30to34,MACROLIDES,86.054144915,7202.0,6036.0,70141.885739,1.1076362943,-2.53876769,88.866176151
Z2,2016,F,30to34,NITROFURAN DERIVATIVES,49.627978537000004,4236.0,3481.0,70141.885739,0.8411521786,-0.837204385,50.332194830000006
Z2,2016,F,30to34,OTHER AMINOGLYCOSIDES,0.1568249824,29.0,11.0,70141.885739,0.0472845113,0.9023490792000001,0.11415784720000001
Z2,2016,F,30to34,OTHER ANTIBACTERIALS,3.9063677447000003,319.0,274.0,70141.885739,0.2359923059,-0.208488411,3.9555694054000003
Z2,2016,F,30to34,OTHER CEPHALOSPORINS,0.0,0.0,0.0,70141.885739,0.0285120072,0.0,0.0
Z2,2016,F,30to34,SECOND-G-CEPHALOSPORINS,6.657933345800001,518.0,467.0,70141.885739,0.30809241240000007,-4.808690834000001,8.1394545052
Z2,2016,F,30to34,STEROID ANTIBACTERIALS,0.0,0.0,0.0,70141.885739,0.0285120072,0.0,0.0
Z2,2016,F,30to34,STREPTOMYCIN,0.0,0.0,0.0,70141.885739,0.0285120072,0.0,0.0
Z2,2016,F,30to34,TETRACYCLINES,46.206342556,5122.0,3241.0,70141.885739,0.8116374504,4.5020162774,42.552337543
Z2,2016,F,30to34,THIRD-G-CEPHALOSPORINS,5.2892789535,438.0,371.0,70141.885739,0.27460568080000003,-35.135017330000004,14.937554306000001
Z2,2016,F,30to34,TRIMETHOPRIM AND DERIVATIVES,0.4562181308,42.0,32.0,70141.885739,0.0806487335,-0.500547285,0.4965866353
Z2,2016,M,30to34,ANY ANTIMICROBIALS,219.49912104,24122.0,15515.0,70683.654343,1.7622068924000003,-7.234535651,232.24786963000003
Z2,2016,M,30to34,BETA-L-PENICILLIN,80.980532956,6766.0,5724.0,70683.654343,1.0703623346,-1.1271454890000001,82.18698703400001
Z2,2016,M,30to34,BETA-L-RESISTANT-PENICILLIN,1.9240657725,156.0,136.0,70683.654343,0.1649872789,-6.224559687,2.9510389373000003
Z2,2016,M,30to34,BETA-L-SENSITIVE-PENICILLIN,15.208608129000002,1153.0,1075.0,70683.654343,0.46385819930000005,-2.31071185,16.280450766999998
Z2,2016,M,30to34,COMBINATION PENICILLIN,22.310674436,1767.0,1577.0,70683.654343,0.5618195561,-9.716524608,27.769607978000003
Z2,2016,M,30to34,COMBINATION SULFONAMIDES & TRIMETHORPIM,5.2911808745,753.0,374.0,70683.654343,0.2736004496,-3.929472243,6.3662862468000005
Z2,2016,M,30to34,FIRST-G-CEPHALOSPORINS,35.057610179,3012.0,2478.0,70683.654343,0.7042577852,-3.2189256640000004,37.324563638
Z2,2016,M,30to34,FLUOROQUINOLONES,22.650215455,1888.0,1601.0,70683.654343,0.5660785145,-3.8011948170000003,24.80199017
Z2,2016,M,30to34,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,70683.654343,0.0282934838,0.0,0.0
Z2,2016,M,30to34,GLYCOPEPTIDE ANTIBACTERIALS,0.1980655942,35.0,14.0,70683.654343,0.0529352567,2.0713029229,0.0884206423
Z2,2016,M,30to34,IMIDAZOLE DERIVATIVES,0.8347050043,69.0,59.0,70683.654343,0.1086693355,-0.709794251,0.9118378739
Z2,2016,M,30to34,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,70683.654343,0.0282934838,0.0,0.0
Z2,2016,M,30to34,LINCOSAMIDES,9.309082929,781.0,658.0,70683.654343,0.36290583610000005,-16.49928879,15.296771121
Z2,2016,M,30to34,MACROLIDES,60.226088189,4898.0,4257.0,70683.654343,0.9230661617,0.1443116,60.092879035
Z2,2016,M,30to34,NITROFURAN DERIVATIVES,1.4996394992000002,164.0,106.0,70683.654343,0.1456578644,0.1276535288,1.4810457588000001
Z2,2016,M,30to34,OTHER AMINOGLYCOSIDES,0.11318033960000001,25.0,8.0,70683.654343,0.0400152928,-0.34797530600000004,0.1271046733
Z2,2016,M,30to34,OTHER CEPHALOSPORINS,0.0,0.0,0.0,70683.654343,0.0282934838,0.0,0.0
Z2,2016,M,30to34,POLYMYXINS,0.0,0.0,0.0,70683.654343,0.0282934838,-0.195320244,0.0055262901
Z2,2016,M,30to34,SECOND-G-CEPHALOSPORINS,4.131082394000001,318.0,292.0,70683.654343,0.2417533113,-1.816560664,4.5702419498
Z2,2016,M,30to34,STEROID ANTIBACTERIALS,0.0,0.0,0.0,70683.654343,0.0282934838,0.0,0.0
Z2,2016,M,30to34,STREPTOMYCIN,0.0,0.0,0.0,70683.654343,0.0282934838,0.0,0.0
Z2,2016,M,30to34,TETRACYCLINES,18.391805179000002,2090.0,1300.0,70683.654343,0.5100968971,-1.927806412,19.375173248
Z2,2016,M,30to34,THIRD-G-CEPHALOSPORINS,2.2353117063,199.0,158.0,70683.654343,0.17783185099999999,-5.764993577,3.2605111854000004
Z2,2016,BOTH,35to39,ANY ANTIMICROBIALS,302.25839859,68466.0,39626.0,131099.74838,1.5184072176,-7.716973974,313.97590757000006
Z2,2016,BOTH,35to39,BETA-L-PENICILLIN,112.65467846000001,18169.0,14769.0,131099.74838,0.9269870927,3.7078987416,109.21750419
Z2,2016,BOTH,35to39,BETA-L-RESISTANT-PENICILLIN,2.5934450997,381.0,340.0,131099.74838,0.1406493082,-9.866270218,3.9811291803000004
Z2,2016,BOTH,35to39,BETA-L-SENSITIVE-PENICILLIN,18.87112699,2702.0,2474.0,131099.74838,0.37940057920000003,-1.917663625,19.59868968
Z2,2016,BOTH,35to39,CARBAPENEMS,0.076277797,34.0,10.0,131099.74838,0.0241211574,0.7199906182000001,0.0589107901
Z2,2016,BOTH,35to39,COMBINATION PENICILLIN,29.885640884,4509.0,3918.0,131099.74838,0.4774527045,-16.56118217,37.792822102
Z2,2016,BOTH,35to39,COMBINATION SULFONAMIDES & TRIMETHORPIM,9.8703469382,2185.0,1294.0,131099.74838,0.2743881048,-8.56083447,12.219338084
Z2,2016,BOTH,35to39,FIRST-G-CEPHALOSPORINS,42.936771959000005,6833.0,5629.0,131099.74838,0.5722868492,-2.134447154,44.158287996
Z2,2016,BOTH,35to39,FLUOROQUINOLONES,37.185426062000005,5837.0,4875.0,131099.74838,0.532580734,-12.0679581,43.612588046
Z2,2016,BOTH,35to39,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,131099.74838,0.015255094,0.0,0.0
Z2,2016,BOTH,35to39,GLYCOPEPTIDE ANTIBACTERIALS,0.25934451000000003,105.0,34.0,131099.74838,0.0444772165,1.5088466764,0.1922352096
Z2,2016,BOTH,35to39,IMIDAZOLE DERIVATIVES,2.6544673373000003,385.0,348.0,131099.74838,0.1422943853,-0.49848660200000006,2.7253991819000003
Z2,2016,BOTH,35to39,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,131099.74838,0.015255094,0.0,0.0
Z2,2016,BOTH,35to39,LINCOSAMIDES,11.380647320000001,1803.0,1492.0,131099.74838,0.2946337908,-25.0721078,18.767737482999998
Z2,2016,BOTH,35to39,MACROLIDES,79.603509001,12381.0,10436.0,131099.74838,0.7792291257,0.0710176531,79.548169977
Z2,2016,BOTH,35to39,NITROFURAN DERIVATIVES,24.721634024000004,4005.0,3241.0,131099.74838,0.43424783050000004,1.7725984147000002,23.951887008000003
Z2,2016,BOTH,35to39,OTHER AMINOGLYCOSIDES,0.0839055768,24.0,11.0,131099.74838,0.0252984833,0.37519827240000003,0.0744136295
Z2,2016,BOTH,35to39,OTHER ANTIBACTERIALS,1.7238782133000001,264.0,226.0,131099.74838,0.114670673,-1.135960799,1.8541396027000001
Z2,2016,BOTH,35to39,OTHER CEPHALOSPORINS,0.0,0.0,0.0,131099.74838,0.015255094,0.0,0.0
Z2,2016,BOTH,35to39,SECOND-G-CEPHALOSPORINS,6.2547793581,887.0,820.0,131099.74838,0.2184263699,-4.012916603,7.131306164200001
Z2,2016,BOTH,35to39,STEROID ANTIBACTERIALS,0.0,0.0,0.0,131099.74838,0.015255094,0.0,0.0
Z2,2016,BOTH,35to39,STREPTOMYCIN,0.0,0.0,0.0,131099.74838,0.015255094,0.0,0.0
Z2,2016,BOTH,35to39,TETRACYCLINES,34.141941959,7489.0,4476.0,131099.74838,0.5103206952,3.2232473453000003,32.497052133
Z2,2016,BOTH,35to39,THIRD-G-CEPHALOSPORINS,2.7154895750000003,422.0,356.0,131099.74838,0.1439206596,-32.42732906,7.382452163800001
Z2,2016,BOTH,35to39,TRIMETHOPRIM AND DERIVATIVES,0.25934451000000003,76.0,34.0,131099.74838,0.0444772165,0.044907812,0.2573471355
Z2,2016,F,35to39,ANY ANTIMICROBIALS,362.32943272,43229.0,23853.0,65832.355437,2.3460221595000004,-6.280411040000001,377.06341619
Z2,2016,F,35to39,BETA-L-PENICILLIN,132.26019246,10856.0,8707.0,65832.355437,1.417407995,2.299650427,129.00064956
Z2,2016,F,35to39,BETA-L-RESISTANT-PENICILLIN,2.8253584239000005,201.0,186.0,65832.355437,0.2071653309,-7.206908376,4.3183799822
Z2,2016,F,35to39,BETA-L-SENSITIVE-PENICILLIN,21.706651547000003,1573.0,1429.0,65832.355437,0.5742178917,-1.6312274930000001,22.643331559
Z2,2016,F,35to39,COMBINATION PENICILLIN,34.147342672,2611.0,2248.0,65832.355437,0.7202093568000001,-13.04230888,43.54053556
Z2,2016,F,35to39,COMBINATION SULFONAMIDES & TRIMETHORPIM,13.564758455,1374.0,893.0,65832.355437,0.453927334,-8.997635681,17.649031232000002
Z2,2016,F,35to39,FIRST-G-CEPHALOSPORINS,48.547556574,3845.0,3196.0,65832.355437,0.8587445448000001,-0.466194223,48.94789832000001
Z2,2016,F,35to39,FLUOROQUINOLONES,47.833621919,3778.0,3149.0,65832.355437,0.8524068600000001,-11.711076170000002,57.81622358800001
Z2,2016,F,35to39,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,65832.355437,0.0303783523,0.0,0.0
Z2,2016,F,35to39,GLYCOPEPTIDE ANTIBACTERIALS,0.2126613867,33.0,14.0,65832.355437,0.0568361463,0.3280872268,0.19401417310000002
